sig_id	type	common_name	source	source_id	method	coef	consensus
347	D1	BAY-59-3074	LINCS	BRD-K18799075	LIMMA_t	trt	1
348	D1	hydrocortisone	LINCS	BRD-A73635141	LIMMA_t	trt	0
349	D1	BRD-K43298786	LINCS	BRD-K43298786	LIMMA_t	trt	1
350	D1	BRD-K92732825	LINCS	BRD-K92732825	LIMMA_t	trt	1
351	D1	ezetimibe	LINCS	BRD-A41519720	LIMMA_t	trt	0
352	D1	BRD-K87779450	LINCS	BRD-K87779450	LIMMA_t	trt	1
353	D1	BRD-K83879237	LINCS	BRD-K83879237	LIMMA_t	trt	1
354	D1	BRD-K89451495	LINCS	BRD-K89451495	LIMMA_t	trt	1
355	D1	KU-C103671	LINCS	BRD-K49237419	LIMMA_t	trt	1
356	D1	SD-6-035-A6	LINCS	BRD-K95517054	LIMMA_t	trt	1
357	D1	prometon	LINCS	BRD-K99029477	LIMMA_t	trt	1
358	D1	BRD-K04188046	LINCS	BRD-K04188046	LIMMA_t	trt	1
359	D1	BRD-K83705009	LINCS	BRD-K83705009	LIMMA_t	trt	1
360	D1	CD-00491SC	LINCS	BRD-K99311057	LIMMA_t	trt	1
361	D1	butacaine	LINCS	BRD-K99622919	LIMMA_t	trt	1
362	D1	BRD-K12676148	LINCS	BRD-K12676148	LIMMA_t	trt	1
363	D1	BRD-K58918780	LINCS	BRD-K58918780	LIMMA_t	trt	1
364	D1	BRD-K67786373	LINCS	BRD-K67786373	LIMMA_t	trt	1
365	D1	NSC-663284	LINCS	BRD-K03109492	LIMMA_t	trt	1
366	D1	BRD-K62060607	LINCS	BRD-K62060607	LIMMA_t	trt	1
367	D1	oxymetholone	LINCS	BRD-A23637604	LIMMA_t	trt	0
368	D1	SD-6-035-A3	LINCS	BRD-K65366129	LIMMA_t	trt	1
369	D1	BRD-K79131428	LINCS	BRD-K79131428	LIMMA_t	trt	1
370	D1	chrysenequinone	LINCS	BRD-K18812295	LIMMA_t	trt	1
371	D1	BRD-K27452198	LINCS	BRD-K27452198	LIMMA_t	trt	1
372	D1	BRD-K12105018	LINCS	BRD-K12105018	LIMMA_t	trt	1
373	D1	BRD-K04139743	LINCS	BRD-K04139743	LIMMA_t	trt	1
374	D1	BRD-K60965159	LINCS	BRD-K60965159	LIMMA_t	trt	1
375	D1	BRD-K42438139	LINCS	BRD-K42438139	LIMMA_t	trt	1
376	D1	BRD-K35088115	LINCS	BRD-K35088115	LIMMA_t	trt	1
377	D1	BRD-K67192456	LINCS	BRD-K67192456	LIMMA_t	trt	1
378	D1	BRD-K41296766	LINCS	BRD-K41296766	LIMMA_t	trt	1
379	D1	BRD-K03515135	LINCS	BRD-K03515135	LIMMA_t	trt	1
380	D1	estradiol-valerate	LINCS	BRD-A39747742	LIMMA_t	trt	1
381	D1	BRD-K00342680	LINCS	BRD-K00342680	LIMMA_t	trt	1
382	D1	altanserin	LINCS	BRD-K00610438	LIMMA_t	trt	1
383	D1	BRD-K76959261	LINCS	BRD-K76959261	LIMMA_t	trt	1
384	D1	BRD-K04363266	LINCS	BRD-K04363266	LIMMA_t	trt	1
385	D1	BRD-K14096157	LINCS	BRD-K14096157	LIMMA_t	trt	1
386	D1	BRD-K07398339	LINCS	BRD-K07398339	LIMMA_t	trt	1
387	D1	rimcazole	LINCS	BRD-A63346720	LIMMA_t	trt	0
388	D1	BRD-K91662172	LINCS	BRD-K91662172	LIMMA_t	trt	1
389	D1	BRD-K03228956	LINCS	BRD-K03228956	LIMMA_t	trt	1
390	D1	YM-90709	LINCS	BRD-K06712146	LIMMA_t	trt	1
391	D1	BRD-K06432680	LINCS	BRD-K06432680	LIMMA_t	trt	1
392	D1	BRD-K56004278	LINCS	BRD-K56004278	LIMMA_t	trt	1
393	D1	ST-001903	LINCS	BRD-K56287385	LIMMA_t	trt	1
394	D1	SJB-AF-2	LINCS	BRD-K63511615	LIMMA_t	trt	1
395	D1	BRD-K63521250	LINCS	BRD-K63521250	LIMMA_t	trt	1
396	D1	BRD-K02372107	LINCS	BRD-K02372107	LIMMA_t	trt	1
397	D1	BRD-K32015301	LINCS	BRD-K32015301	LIMMA_t	trt	1
398	D1	BRD-K02258558	LINCS	BRD-K02258558	LIMMA_t	trt	1
399	D1	BP-554	LINCS	BRD-K45479396	LIMMA_t	trt	1
400	D1	BRD-K58946638	LINCS	BRD-K58946638	LIMMA_t	trt	1
401	D1	BRD-K02098145	LINCS	BRD-K02098145	LIMMA_t	trt	1
402	D1	BRD-K01886140	LINCS	BRD-K01886140	LIMMA_t	trt	1
403	D1	BRD-K21009077	LINCS	BRD-K21009077	LIMMA_t	trt	1
404	D1	BRD-K21918725	LINCS	BRD-K21918725	LIMMA_t	trt	1
405	D1	tyrphostin-AG-82	LINCS	BRD-K03670461	LIMMA_t	trt	1
406	D1	SU-6656	LINCS	BRD-K97354755	LIMMA_t	trt	1
407	D1	BRD-K22854278	LINCS	BRD-K22854278	LIMMA_t	trt	1
408	D1	BRD-K01448700	LINCS	BRD-K01448700	LIMMA_t	trt	1
409	D1	dimercaptosuccinic-acid	LINCS	BRD-K88701661	LIMMA_t	trt	1
410	D1	SA-89068	LINCS	BRD-K94127894	LIMMA_t	trt	1
411	D1	BRD-K94296811	LINCS	BRD-K94296811	LIMMA_t	trt	1
412	D1	BRD-K74155249	LINCS	BRD-K74155249	LIMMA_t	trt	1
413	D1	BRD-K77762110	LINCS	BRD-K77762110	LIMMA_t	trt	1
414	D1	BRD-K42057752	LINCS	BRD-K42057752	LIMMA_t	trt	1
415	D1	acyclovir	LINCS	BRD-K32318651	LIMMA_t	trt	1
416	D1	androstenedione	LINCS	BRD-K32610195	LIMMA_t	trt	1
417	D1	BRD-K99265073	LINCS	BRD-K99265073	LIMMA_t	trt	1
418	D1	BRD-K92107474	LINCS	BRD-K92107474	LIMMA_t	trt	1
419	D1	propafenone	LINCS	BRD-A26334849	LIMMA_t	trt	1
420	D1	MW-STK33-1B	LINCS	BRD-K91863345	LIMMA_t	trt	1
421	D1	marbofloxacin	LINCS	BRD-K71926323	LIMMA_t	trt	1
422	D1	BRD-K47539505	LINCS	BRD-K47539505	LIMMA_t	trt	1
423	D1	BRD-K00668050	LINCS	BRD-K00668050	LIMMA_t	trt	1
424	D1	BRD-K20479120	LINCS	BRD-K20479120	LIMMA_t	trt	1
425	D1	BRD-K15935695	LINCS	BRD-K15935695	LIMMA_t	trt	1
426	D1	BRD-K36841620	LINCS	BRD-K36841620	LIMMA_t	trt	1
427	D1	BRD-K00348196	LINCS	BRD-K00348196	LIMMA_t	trt	1
428	D1	BRD-K90613621	LINCS	BRD-K90613621	LIMMA_t	trt	1
429	D1	BRD-K00317040	LINCS	BRD-K00317040	LIMMA_t	trt	1
430	D1	BRD-K37984227	LINCS	BRD-K37984227	LIMMA_t	trt	1
431	D1	BRD-K23856550	LINCS	BRD-K23856550	LIMMA_t	trt	1
432	D1	DCPIB	LINCS	BRD-A39255369	LIMMA_t	trt	1
433	D1	BRD-A40431293	LINCS	BRD-A40431293	LIMMA_t	trt	1
434	D1	BRD-K19027210	LINCS	BRD-K19027210	LIMMA_t	trt	1
435	D1	BRD-K19056367	LINCS	BRD-K19056367	LIMMA_t	trt	1
436	D1	BRD-K19196783	LINCS	BRD-K19196783	LIMMA_t	trt	1
437	D1	SA-63133	LINCS	BRD-K09638361	LIMMA_t	trt	1
438	D1	BRD-K37160541	LINCS	BRD-K37160541	LIMMA_t	trt	1
439	D1	dipivefrine	LINCS	BRD-A47494775	LIMMA_t	trt	1
440	D1	flavanone	LINCS	BRD-A07824748	LIMMA_t	trt	1
441	D1	resveratrol	LINCS	BRD-K25591257	LIMMA_t	trt	0
442	D1	2',5'-dideoxyadenosine	LINCS	BRD-A20131130	LIMMA_t	trt	1
443	D1	iloperidone	LINCS	BRD-K48722833	LIMMA_t	trt	1
444	D1	BRD-K88511582	LINCS	BRD-K88511582	LIMMA_t	trt	1
445	D1	BRD-K88668992	LINCS	BRD-K88668992	LIMMA_t	trt	1
446	D1	gangaleoidin	LINCS	BRD-K41603276	LIMMA_t	trt	1
447	D1	epicatechin	LINCS	BRD-K50660797	LIMMA_t	trt	1
448	D1	BRD-K53475565	LINCS	BRD-K53475565	LIMMA_t	trt	1
449	D1	BRD-K14340219	LINCS	BRD-K14340219	LIMMA_t	trt	1
450	D1	BRD-K14622703	LINCS	BRD-K14622703	LIMMA_t	trt	1
451	D1	sisomicin	LINCS	BRD-A39903068	LIMMA_t	trt	1
452	D1	BRD-K14352739	LINCS	BRD-K14352739	LIMMA_t	trt	1
453	D1	BRD-A30395175	LINCS	BRD-A30395175	LIMMA_t	trt	1
454	D1	tiletamine	LINCS	BRD-A30582499	LIMMA_t	trt	1
455	D1	benidipine	LINCS	BRD-A35519318	LIMMA_t	trt	1
456	D1	BRD-A37656721	LINCS	BRD-A37656721	LIMMA_t	trt	1
457	D1	BRD-K63993117	LINCS	BRD-K63993117	LIMMA_t	trt	1
458	D1	benserazide	LINCS	BRD-A61194565	LIMMA_t	trt	1
459	D1	molindone	LINCS	BRD-A65280694	LIMMA_t	trt	1
460	D1	brazilin	LINCS	BRD-A83326220	LIMMA_t	trt	1
461	D1	calmidazolium	LINCS	BRD-A98283014	LIMMA_t	trt	0
462	D1	BRD-K00141503	LINCS	BRD-K00141503	LIMMA_t	trt	1
463	D1	BRD-K00959946	LINCS	BRD-K00959946	LIMMA_t	trt	1
464	D1	BRD-K05331696	LINCS	BRD-K05331696	LIMMA_t	trt	1
465	D1	BRD-K06432527	LINCS	BRD-K06432527	LIMMA_t	trt	1
466	D1	cisapride	LINCS	BRD-K06895174	LIMMA_t	trt	0
467	D1	sulfaphenazole	LINCS	BRD-K10671814	LIMMA_t	trt	1
468	D1	BRD-K10833576	LINCS	BRD-K10833576	LIMMA_t	trt	1
469	D1	BRD-K12559526	LINCS	BRD-K12559526	LIMMA_t	trt	1
470	D1	procarbazine	LINCS	BRD-K13032584	LIMMA_t	trt	1
471	D1	BRD-K94889220	LINCS	BRD-K94889220	LIMMA_t	trt	1
472	D1	BRD-A95489119	LINCS	BRD-A95489119	LIMMA_t	trt	1
473	D1	BRD-K15888437	LINCS	BRD-K15888437	LIMMA_t	trt	1
474	D1	BRD-K17830172	LINCS	BRD-K17830172	LIMMA_t	trt	1
475	D1	GR-103691	LINCS	BRD-K50891186	LIMMA_t	trt	1
476	D1	BRD-K56870772	LINCS	BRD-K56870772	LIMMA_t	trt	1
477	D1	BRD-K22033393	LINCS	BRD-K22033393	LIMMA_t	trt	1
478	D1	BRD-K23644387	LINCS	BRD-K23644387	LIMMA_t	trt	1
479	D1	BRD-K25731886	LINCS	BRD-K25731886	LIMMA_t	trt	1
480	D1	BRD-K28154645	LINCS	BRD-K28154645	LIMMA_t	trt	1
481	D1	1-phenylbiguanide	LINCS	BRD-K31491153	LIMMA_t	trt	1
482	D1	SA-1460192	LINCS	BRD-K26676775	LIMMA_t	trt	1
483	D1	BRD-K26684619	LINCS	BRD-K26684619	LIMMA_t	trt	1
484	D1	noscapine	LINCS	BRD-K89237706	LIMMA_t	trt	0
485	D1	BRD-K28215800	LINCS	BRD-K28215800	LIMMA_t	trt	1
486	D1	BRD-K06086334	LINCS	BRD-K06086334	LIMMA_t	trt	1
487	D1	BRD-K97207863	LINCS	BRD-K97207863	LIMMA_t	trt	1
488	D1	alfacalcidol	LINCS	BRD-K93433262	LIMMA_t	trt	0
489	D1	allantoxanamide	LINCS	BRD-K09767179	LIMMA_t	trt	1
490	D1	BRD-K42006476	LINCS	BRD-K42006476	LIMMA_t	trt	1
491	D1	ezetimibe	LINCS	BRD-K42260897	LIMMA_t	trt	0
492	D1	amperozide	LINCS	BRD-K52397688	LIMMA_t	trt	1
493	D1	prostaglandin-e1	LINCS	BRD-K52459643	LIMMA_t	trt	0
494	D1	BRD-K63559825	LINCS	BRD-K63559825	LIMMA_t	trt	1
495	D1	BRD-K63607326	LINCS	BRD-K63607326	LIMMA_t	trt	1
496	D1	alfacalcidol	LINCS	BRD-K86284654	LIMMA_t	trt	0
497	D1	BRD-K56478238	LINCS	BRD-K56478238	LIMMA_t	trt	1
498	D1	indometacin	LINCS	BRD-K57222227	LIMMA_t	trt	1
499	D1	JW-7-24-1	LINCS	BRD-K57282030	LIMMA_t	trt	0
500	D1	methoxychlor	LINCS	BRD-K66195174	LIMMA_t	trt	1
501	D1	AG-879	LINCS	BRD-K59469039	LIMMA_t	trt	1
502	D1	BRD-K99615821	LINCS	BRD-K99615821	LIMMA_t	trt	1
503	D1	orciprenaline	LINCS	BRD-M02190957	LIMMA_t	trt	0
504	D1	BRD-K64877338	LINCS	BRD-K64877338	LIMMA_t	trt	1
505	D1	BRD-K64979116	LINCS	BRD-K64979116	LIMMA_t	trt	1
506	D1	lomifylline	LINCS	BRD-K66818636	LIMMA_t	trt	1
507	D1	BRD-K66896231	LINCS	BRD-K66896231	LIMMA_t	trt	1
508	D1	todralazine	LINCS	BRD-K68553471	LIMMA_t	trt	1
509	D1	BRD-K73334721	LINCS	BRD-K73334721	LIMMA_t	trt	1
510	D1	BRD-K73427206	LINCS	BRD-K73427206	LIMMA_t	trt	1
511	D1	BIX-02189	LINCS	BRD-K73368362	LIMMA_t	trt	1
512	D1	BRD-K82582276	LINCS	BRD-K82582276	LIMMA_t	trt	1
513	D1	BRD-K86938339	LINCS	BRD-K86938339	LIMMA_t	trt	1
514	D1	SA-245650	LINCS	BRD-K89682702	LIMMA_t	trt	1
515	D1	BRD-K89832926	LINCS	BRD-K89832926	LIMMA_t	trt	1
516	D1	BRD-K90041947	LINCS	BRD-K90041947	LIMMA_t	trt	1
517	D1	BRD-K91264756	LINCS	BRD-K91264756	LIMMA_t	trt	1
518	D1	BRD-K91273791	LINCS	BRD-K91273791	LIMMA_t	trt	1
519	D1	BRD-K91184774	LINCS	BRD-K91184774	LIMMA_t	trt	1
520	D1	BRD-K91257617	LINCS	BRD-K91257617	LIMMA_t	trt	1
521	D1	KU-C103884	LINCS	BRD-K92559570	LIMMA_t	trt	1
522	D1	BRD-K92847204	LINCS	BRD-K92847204	LIMMA_t	trt	1
523	D1	BRD-K92754162	LINCS	BRD-K92754162	LIMMA_t	trt	1
524	D1	BRD-K92932331	LINCS	BRD-K92932331	LIMMA_t	trt	1
525	D1	BRD-K93331292	LINCS	BRD-K93331292	LIMMA_t	trt	1
526	D1	ipriflavone	LINCS	BRD-K93618743	LIMMA_t	trt	1
527	D1	BRD-K73238422	LINCS	BRD-K73238422	LIMMA_t	trt	1
528	D1	BRD-K93229693	LINCS	BRD-K93229693	LIMMA_t	trt	1
529	D1	BRD-K93763482	LINCS	BRD-K93763482	LIMMA_t	trt	1
530	D1	amiloride	LINCS	BRD-K97181089	LIMMA_t	trt	1
531	D1	BRD-K99750259	LINCS	BRD-K99750259	LIMMA_t	trt	1
532	D1	BRD-K99842945	LINCS	BRD-K99842945	LIMMA_t	trt	1
533	D1	splitomycin	LINCS	BRD-K27710560	LIMMA_t	trt	1
534	D1	BRD-K11987803	LINCS	BRD-K11987803	LIMMA_t	trt	1
535	D1	BRD-K73819439	LINCS	BRD-K73819439	LIMMA_t	trt	1
536	D1	dofetilide	LINCS	BRD-K86887724	LIMMA_t	trt	1
537	D1	BRD-K61106942	LINCS	BRD-K61106942	LIMMA_t	trt	1
538	D1	BRD-A14795281	LINCS	BRD-A14795281	LIMMA_t	trt	1
539	D1	BRD-K97808269	LINCS	BRD-K97808269	LIMMA_t	trt	1
540	D1	17-beta-estradiol	LINCS	BRD-K66766661	LIMMA_t	trt	1
541	D1	BRD-K17874705	LINCS	BRD-K17874705	LIMMA_t	trt	1
542	D1	BRD-K20112532	LINCS	BRD-K20112532	LIMMA_t	trt	1
543	D1	ampyrone	LINCS	BRD-K20484910	LIMMA_t	trt	1
544	D1	vesamicol	LINCS	BRD-K14765469	LIMMA_t	trt	1
545	D1	BRD-A35072120	LINCS	BRD-A35072120	LIMMA_t	trt	1
546	D1	BRD-K05640282	LINCS	BRD-K05640282	LIMMA_t	trt	1
547	D1	CCT036477	LINCS	BRD-A22997170	LIMMA_t	trt	1
548	D1	BRD-K45845523	LINCS	BRD-K45845523	LIMMA_t	trt	1
549	D1	pyridine-2,4-dicarboxylic-acid	LINCS	BRD-K36162096	LIMMA_t	trt	1
550	D1	piperine	LINCS	BRD-K59522102	LIMMA_t	trt	1
551	D1	MDL-29951	LINCS	BRD-K59753853	LIMMA_t	trt	1
552	D1	BRD-K56654013	LINCS	BRD-K56654013	LIMMA_t	trt	1
553	D1	azauridine	LINCS	BRD-K56745457	LIMMA_t	trt	1
554	D1	BRD-K81284476	LINCS	BRD-K81284476	LIMMA_t	trt	1
555	D1	BRD-K81810761	LINCS	BRD-K81810761	LIMMA_t	trt	1
556	D1	BRD-K62459624	LINCS	BRD-K62459624	LIMMA_t	trt	1
557	D1	SA-424589	LINCS	BRD-K43682718	LIMMA_t	trt	1
558	D1	BRD-K82824976	LINCS	BRD-K82824976	LIMMA_t	trt	1
559	D1	BRD-K95673125	LINCS	BRD-K95673125	LIMMA_t	trt	1
560	D1	taxifolin	LINCS	BRD-K95808480	LIMMA_t	trt	0
561	D1	BRD-K76108747	LINCS	BRD-K76108747	LIMMA_t	trt	1
562	D1	BRD-A26347577	LINCS	BRD-A26347577	LIMMA_t	trt	1
563	D1	BRD-K09191212	LINCS	BRD-K09191212	LIMMA_t	trt	1
564	D1	BRD-K90970920	LINCS	BRD-K90970920	LIMMA_t	trt	1
565	D1	BRD-K91224798	LINCS	BRD-K91224798	LIMMA_t	trt	1
566	D1	ropivacaine	LINCS	BRD-K50938786	LIMMA_t	trt	1
567	D1	hyperoside	LINCS	BRD-K84955386	LIMMA_t	trt	1
568	D1	benactyzine	LINCS	BRD-K85030058	LIMMA_t	trt	1
569	D1	nateglinide	LINCS	BRD-K44353683	LIMMA_t	trt	0
570	D1	pidotimod	LINCS	BRD-K44442813	LIMMA_t	trt	1
571	D1	Broad-Sai-071	LINCS	BRD-K28115298	LIMMA_t	trt	1
572	D1	BRD-M17304464	LINCS	BRD-M17304464	LIMMA_t	trt	1
573	D1	aminophylline	LINCS	BRD-M53001068	LIMMA_t	trt	1
574	D1	BRD-K82747512	LINCS	BRD-K82747512	LIMMA_t	trt	1
575	D1	KU-C104255	LINCS	BRD-K91937579	LIMMA_t	trt	1
576	D1	memantine	LINCS	BRD-K91938660	LIMMA_t	trt	0
577	D1	BRD-K87268239	LINCS	BRD-K87268239	LIMMA_t	trt	1
578	D1	BRD-K87340398	LINCS	BRD-K87340398	LIMMA_t	trt	1
579	D1	BRD-K03857568	LINCS	BRD-K03857568	LIMMA_t	trt	1
580	D1	letrozole	LINCS	BRD-K88789588	LIMMA_t	trt	1
581	D1	BRD-K01800709	LINCS	BRD-K01800709	LIMMA_t	trt	1
582	D1	BRD-A68202111	LINCS	BRD-A68202111	LIMMA_t	trt	1
583	D1	artemether	LINCS	BRD-K39621635	LIMMA_t	trt	1
584	D1	AS-605240	LINCS	BRD-K76773351	LIMMA_t	trt	0
585	D1	KIN001-266	LINCS	BRD-K49468759	LIMMA_t	trt	1
586	D1	BRD-K28841686	LINCS	BRD-K28841686	LIMMA_t	trt	1
587	D1	BRD-K01265221	LINCS	BRD-K01265221	LIMMA_t	trt	1
588	D1	BRD-K04722205	LINCS	BRD-K04722205	LIMMA_t	trt	1
589	D1	BRD-A18573497	LINCS	BRD-A18573497	LIMMA_t	trt	1
590	D1	JNJ-38877605	LINCS	BRD-K02123250	LIMMA_t	trt	1
591	D1	BRD-K02952507	LINCS	BRD-K02952507	LIMMA_t	trt	1
592	D1	BRD-K15050703	LINCS	BRD-K15050703	LIMMA_t	trt	1
593	D1	BRD-K16034108	LINCS	BRD-K16034108	LIMMA_t	trt	1
594	D1	amcinonide	LINCS	BRD-A16478930	LIMMA_t	trt	0
595	D1	aminoindazole	LINCS	BRD-K51066026	LIMMA_t	trt	1
596	D1	SA-1457945	LINCS	BRD-K10327449	LIMMA_t	trt	1
597	D1	thioproperazine	LINCS	BRD-K08619574	LIMMA_t	trt	1
598	D1	azelastine	LINCS	BRD-A68888262	LIMMA_t	trt	1
599	D1	BRD-K89595887	LINCS	BRD-K89595887	LIMMA_t	trt	1
600	D1	BRD-K66617214	LINCS	BRD-K66617214	LIMMA_t	trt	1
601	D1	fludarabine	LINCS	BRD-K66788707	LIMMA_t	trt	0
602	D1	WZ-3105	LINCS	BRD-U00779237	LIMMA_t	trt	0
603	D1	BRD-U32049204	LINCS	BRD-U32049204	LIMMA_t	trt	1
604	D1	BRD-K68013677	LINCS	BRD-K68013677	LIMMA_t	trt	1
605	D1	BRD-A06779035	LINCS	BRD-A06779035	LIMMA_t	trt	1
606	D1	BRD-A09053961	LINCS	BRD-A09053961	LIMMA_t	trt	1
607	D1	BRD-A00763758	LINCS	BRD-A00763758	LIMMA_t	trt	1
608	D1	BRD-A05729358	LINCS	BRD-A05729358	LIMMA_t	trt	1
609	D1	BRD-K13089870	LINCS	BRD-K13089870	LIMMA_t	trt	1
610	D1	BRD-K11611839	LINCS	BRD-K11611839	LIMMA_t	trt	1
611	D1	fipexide	LINCS	BRD-K37688416	LIMMA_t	trt	1
612	D1	Broad-Sai-370	LINCS	BRD-K83872150	LIMMA_t	trt	1
613	D1	EMF-bca1-16	LINCS	BRD-K50234570	LIMMA_t	trt	1
614	D1	KU-C104133	LINCS	BRD-K88832793	LIMMA_t	trt	1
615	D1	TFMPP	LINCS	BRD-K94887716	LIMMA_t	trt	1
616	D1	ARG-CSC-18	LINCS	BRD-K18580829	LIMMA_t	trt	1
617	D1	BRD-K18749194	LINCS	BRD-K18749194	LIMMA_t	trt	1
618	D1	BRD-K02986291	LINCS	BRD-K02986291	LIMMA_t	trt	1
619	D1	BRD-K07888312	LINCS	BRD-K07888312	LIMMA_t	trt	1
620	D1	BRD-K00390580	LINCS	BRD-K00390580	LIMMA_t	trt	1
621	D1	BRD-K94304934	LINCS	BRD-K94304934	LIMMA_t	trt	1
622	D1	BRD-K91913968	LINCS	BRD-K91913968	LIMMA_t	trt	1
623	D1	ST-208960	LINCS	BRD-A33325795	LIMMA_t	trt	1
624	D1	mannitol	LINCS	BRD-A35258977	LIMMA_t	trt	1
625	D1	BRD-K74548617	LINCS	BRD-K74548617	LIMMA_t	trt	1
626	D1	BRD-K76765843	LINCS	BRD-K76765843	LIMMA_t	trt	1
627	D1	SA-1939936	LINCS	BRD-K79734497	LIMMA_t	trt	1
628	D1	CTPB	LINCS	BRD-K43234716	LIMMA_t	trt	1
629	D1	cyanopindolol	LINCS	BRD-A47884604	LIMMA_t	trt	0
630	D1	BRD-K53315742	LINCS	BRD-K53315742	LIMMA_t	trt	1
631	D1	BRD-K53335770	LINCS	BRD-K53335770	LIMMA_t	trt	1
632	D1	moxisylyte	LINCS	BRD-K81144366	LIMMA_t	trt	1
633	D1	BRD-K81300454	LINCS	BRD-K81300454	LIMMA_t	trt	1
634	D1	BRD-K77644833	LINCS	BRD-K77644833	LIMMA_t	trt	1
635	D1	levocabastine	LINCS	BRD-K33453211	LIMMA_t	trt	1
636	D1	KUC104240N	LINCS	BRD-K80184735	LIMMA_t	trt	1
637	D1	BRD-A35430844	LINCS	BRD-A35430844	LIMMA_t	trt	1
638	D1	amfepramone	LINCS	BRD-A37288617	LIMMA_t	trt	1
639	D1	EHPG-piperazine	LINCS	BRD-A42264566	LIMMA_t	trt	1
640	D1	gabexate	LINCS	BRD-K59256312	LIMMA_t	trt	1
641	D1	SA-84902	LINCS	BRD-K93971872	LIMMA_t	trt	1
642	D1	BRD-K77596635	LINCS	BRD-K77596635	LIMMA_t	trt	1
643	D1	BRD-K68589684	LINCS	BRD-K68589684	LIMMA_t	trt	1
644	D1	rimantadine	LINCS	BRD-A75479906	LIMMA_t	trt	0
645	D1	BRD-K75641083	LINCS	BRD-K75641083	LIMMA_t	trt	1
646	D1	BRD-K64835161	LINCS	BRD-K64835161	LIMMA_t	trt	1
647	D1	BRD-K70646792	LINCS	BRD-K70646792	LIMMA_t	trt	1
648	D1	nimetazepam	LINCS	BRD-K70883034	LIMMA_t	trt	1
649	D1	BRD-K17554130	LINCS	BRD-K17554130	LIMMA_t	trt	1
650	D1	BRD-K71505729	LINCS	BRD-K71505729	LIMMA_t	trt	1
651	D1	BRD-K72241566	LINCS	BRD-K72241566	LIMMA_t	trt	1
652	D1	BRD-K71271296	LINCS	BRD-K71271296	LIMMA_t	trt	1
653	D1	BRD-K23488072	LINCS	BRD-K23488072	LIMMA_t	trt	1
654	D1	tranilast	LINCS	BRD-K17849083	LIMMA_t	trt	0
655	D1	BRD-K67029063	LINCS	BRD-K67029063	LIMMA_t	trt	1
656	D1	BRD-K33762302	LINCS	BRD-K33762302	LIMMA_t	trt	1
657	D1	BRD-A28422330	LINCS	BRD-A28422330	LIMMA_t	trt	1
658	D1	etomidate	LINCS	BRD-A54880345	LIMMA_t	trt	1
659	D1	ethambutol	LINCS	BRD-K54556307	LIMMA_t	trt	0
660	D1	BRD-K55055802	LINCS	BRD-K55055802	LIMMA_t	trt	1
661	D1	JL-7-128	LINCS	BRD-K83048312	LIMMA_t	trt	1
662	D1	KCl	LINCS	CMAP-C110765	LIMMA_t	trt	1
663	D1	KDM-096	LINCS	BRD-K30912208	LIMMA_t	trt	1
664	D1	BRD-K82364958	LINCS	BRD-K82364958	LIMMA_t	trt	1
665	D1	BRD-K09922072	LINCS	BRD-K09922072	LIMMA_t	trt	1
666	D1	BRD-K67798612	LINCS	BRD-K67798612	LIMMA_t	trt	1
667	D1	BRD-K28649955	LINCS	BRD-K28649955	LIMMA_t	trt	1
668	D1	amlexanox	LINCS	BRD-K29530284	LIMMA_t	trt	1
669	D1	BRD-K69406317	LINCS	BRD-K69406317	LIMMA_t	trt	1
670	D1	metolazone	LINCS	BRD-A61793559	LIMMA_t	trt	1
671	D1	mexiletine	LINCS	BRD-A64092382	LIMMA_t	trt	1
672	D1	BRD-K19985802	LINCS	BRD-K19985802	LIMMA_t	trt	1
673	D1	sirtinol	LINCS	BRD-A23747351	LIMMA_t	trt	1
674	D1	etoposide	LINCS	BRD-A79067928	LIMMA_t	trt	0
675	D1	zopiclone	LINCS	BRD-A34309505	LIMMA_t	trt	1
676	D1	crotamiton	LINCS	BRD-K57179821	LIMMA_t	trt	0
677	D1	JAS07-004	LINCS	BRD-K17915279	LIMMA_t	trt	1
678	D1	BRD-K39732687	LINCS	BRD-K39732687	LIMMA_t	trt	1
679	D1	BRD-K39866321	LINCS	BRD-K39866321	LIMMA_t	trt	1
680	D1	pravastatin	LINCS	BRD-K60511616	LIMMA_t	trt	0
681	D1	spiramide	LINCS	BRD-K94512704	LIMMA_t	trt	1
682	D1	SA-247615	LINCS	BRD-K67870070	LIMMA_t	trt	1
683	D1	betazole	LINCS	BRD-K20075662	LIMMA_t	trt	1
684	D1	BRD-K76896292	LINCS	BRD-K76896292	LIMMA_t	trt	1
685	D1	BRD-K36895979	LINCS	BRD-K36895979	LIMMA_t	trt	1
686	D1	BRD-K83780283	LINCS	BRD-K83780283	LIMMA_t	trt	1
687	D1	BRD-K84455184	LINCS	BRD-K84455184	LIMMA_t	trt	1
688	D1	BRD-K48969316	LINCS	BRD-K48969316	LIMMA_t	trt	1
689	D1	securinine	LINCS	BRD-K49071277	LIMMA_t	trt	0
690	D1	deferiprone	LINCS	BRD-K06878038	LIMMA_t	trt	1
691	D1	BRD-K03608458	LINCS	BRD-K03608458	LIMMA_t	trt	1
692	D1	BRD-K15619703	LINCS	BRD-K15619703	LIMMA_t	trt	1
693	D1	timolol	LINCS	BRD-K08806317	LIMMA_t	trt	1
694	D1	BRD-K93338495	LINCS	BRD-K93338495	LIMMA_t	trt	1
